,post_id,time,likes,comments,shares,image,post_url,link
839,847330295414155,2017-07-12 09:31:10,793,9,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/19955833_847330195414165_7329540583627664185_o.jpg?_nc_cat=100&_nc_sid=05277f&_nc_ohc=sERLWFAxvbgAX_jIGtP&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=8615dd50857de45b0c06e7c43d09e73f&oe=5E957833,,
840,846702232143628,2017-07-11 17:00:00,1739,90,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/19942808_846702232143628_7639767288734517729_o.jpg?_nc_cat=101&_nc_sid=2d5d41&_nc_ohc=VUE2-_NXMUIAX-4vCxt&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=2a244ac906db2af7f837dda6cea218bf&oe=5E95F859,,
841,845971758883342,2017-07-10 17:00:00,2436,38,0,,https://m.facebook.com/story.php?story_fbid=845971758883342&id=143039229176602,https://bit.ly/787-10
842,843606969119821,2017-07-07 17:00:00,3720,64,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/19693598_843606969119821_2534230766980854292_o.jpg?_nc_cat=109&_nc_sid=2d5d41&_nc_ohc=KIh1Xr1087QAX_EwWhw&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=e0e4f336ee164d2921739f139c15bc19&oe=5E965989,,
843,842976645849520,2017-07-06 17:00:00,1901,14,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/19665266_842976645849520_2136910096214824818_n.jpg?_nc_cat=103&_nc_sid=2d5d41&_nc_ohc=ELu7A_TRCOwAX_R2_a9&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=1170774b02c9966f9896c7dd9c967de0&oe=5E96EF9D,,
844,842259685921216,2017-07-05 17:00:00,1610,153,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/19667819_842259685921216_964895695905668537_o.jpg?_nc_cat=110&_nc_sid=2d5d41&_nc_ohc=FYBRUfXBhBEAX-CtI0Q&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=c856b8d4fe75fdcbaf1c118b2a131fec&oe=5E97DB10,,
845,842124089268109,2017-07-05 09:20:19,313,3,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/19621080_842124089268109_4309265711967363321_o.jpg?_nc_cat=109&_nc_sid=2d5d41&_nc_ohc=O4Ww3OagWFEAX-jn3sD&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=443eb2f3cfc2b2f6108ebe65a5920f40&oe=5E944275,,https://m.evaair.com/
846,841619712651880,2017-07-04 17:00:12,912,10,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/19693557_841619712651880_470153300840946737_o.jpg?_nc_cat=111&_nc_sid=2d5d41&_nc_ohc=sz1CgbDpXe8AX8uSOoR&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=8c61da38f112e576bb98b341d0968540&oe=5E94483C,,https://goo.gl/bLrBkA
847,840805386066646,2017-07-03 17:00:00,924,12,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/19621173_840805386066646_1051949978029189809_o.jpg?_nc_cat=106&_nc_sid=2d5d41&_nc_ohc=oMa5LP9PFWUAX-QaogX&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=d62a660ee676c40883823a267fbf983f&oe=5E978417,,
848,840022439478274,2017-07-02 18:30:00,536,0,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/19702368_840022049478313_1488144142346271027_n.jpg?_nc_cat=105&_nc_sid=8024bb&_nc_ohc=401umr2ZbnMAX8s9dbR&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=f2aad2eb1be2c5227e29f78b6847dea6&oe=5E96B411,https://m.facebook.com/story.php?story_fbid=840022439478274&id=143039229176602,
849,837817256365459,2017-06-30 17:00:00,1824,12,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/19488646_837817256365459_142290516245871506_o.jpg?_nc_cat=101&_nc_sid=2d5d41&_nc_ohc=sFUp_WG0lZMAX_qhk_o&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=400b87d0dd03c9c6fc997f57088c20d3&oe=5E942814,,
850,837155513098300,2017-06-29 17:00:00,743,8,76,https://scontent-tpe1-1.xx.fbcdn.net/v/t45.1600-4/cp0/e15/q65/c0.114.480.252a/p480x480/19678229_6072541436469_358097141731688448_n.png.jpg?_nc_cat=102&_nc_sid=67cdda&_nc_ohc=GYycSYgZ9ogAX_ExhEY&_nc_ht=scontent-tpe1-1.xx&_nc_tp=5&oh=d8321cbb0be130c0be1c2ec1a593602d&oe=5E973201,https://m.facebook.com/story.php?story_fbid=837155513098300&id=143039229176602,http://i.imgur.com/TzT167m.gif
851,836208283193023,2017-06-28 13:35:57,6313,208,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/19429919_836208046526380_5693300954719196857_n.jpg?_nc_cat=104&_nc_sid=8024bb&_nc_ohc=Nj_bBxtdCZgAX_KSVrB&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=93a30545297456d37dfc118f78b1a791&oe=5E93F0E6,https://m.facebook.com/story.php?story_fbid=836208283193023&id=143039229176602,https://goo.gl/foTNr2
852,835397486607436,2017-06-27 17:00:00,2057,30,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/19467910_835397439940774_1976186721416716657_o.jpg?_nc_cat=105&_nc_sid=8024bb&_nc_ohc=Cgx_TpFI2bkAX8KiG9S&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=6f85bcc38631e3e07a6c5d860fc3eac1&oe=5E97CB5E,https://m.facebook.com/story.php?story_fbid=835397486607436&id=143039229176602,https://www.shopeva.com/
853,834496330030885,2017-06-26 17:00:00,595,8,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/19452808_834496330030885_1494396695842250764_o.jpg?_nc_cat=111&_nc_sid=2d5d41&_nc_ohc=9q1beXBBvloAX-5pKmg&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=513e2c33ef3be519cbf0790b14b78bfc&oe=5E9789DF,,
854,834547166692468,2017-06-26 13:00:00,505,5,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/19477376_834546513359200_912803458505009144_o.jpg?_nc_cat=103&_nc_sid=8024bb&_nc_ohc=byGZlHqfrOIAX_29IPI&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=2427b41507fc27376f84f357735cd47f&oe=5E96AD5E,https://m.facebook.com/story.php?story_fbid=834547166692468&id=143039229176602,
855,830236773790174,2017-06-25 12:00:00,343,5,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/19390946_830236773790174_2608899316726126291_o.jpg?_nc_cat=105&_nc_sid=2d5d41&_nc_ohc=r-Z264fvhYYAX_XfUIl&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=9eb6f120ff086179871f02a9f38d4dc0&oe=5E949BA3,,https://goo.gl/iRYw80
856,830116700468848,2017-06-24 12:00:00,439,8,17,https://scontent-tpe1-1.xx.fbcdn.net/v/t45.1600-4/cp0/e15/q65/spS444/c0.114.480.252a/p480x480/19886263_6068357096079_5494122963907117056_n.jpg?_nc_cat=100&_nc_sid=67cdda&_nc_ohc=uNCVk0exzJMAX_0vG4L&_nc_ht=scontent-tpe1-1.xx&oh=15a9015abf08eb16e5b5dc4c87afc47f&oe=5E96C41E,https://m.facebook.com/story.php?story_fbid=830116700468848&id=143039229176602,https://bit.ly/mileagemillionaire
857,829381427209042,2017-06-23 17:00:01,1293,700,493,https://scontent-tpe1-1.xx.fbcdn.net/v/t45.1600-4/cp0/e15/q65/c0.114.480.252a/19886386_6068357204479_1823048909451165696_n.png.jpg?_nc_cat=104&_nc_sid=67cdda&_nc_ohc=csCnlolhN2sAX_AAwfM&_nc_ht=scontent-tpe1-1.xx&oh=eb612d571778ca8db670dbb6c070e543&oe=5E963F46,https://m.facebook.com/story.php?story_fbid=829381427209042&id=143039229176602,https://goo.gl/jwruiC
858,831668110313707,2017-06-22 17:00:00,2298,22,38,https://scontent-tpe1-1.xx.fbcdn.net/v/t45.1600-4/cp0/e15/q65/s480x480/19886504_6068357205679_5193026128456974336_n.png.jpg?_nc_cat=106&_nc_sid=67cdda&_nc_ohc=6t06SkEChbUAX9CvRef&_nc_ht=scontent-tpe1-1.xx&_nc_tp=9&oh=ee35d4a2ecaa171423c2887ec4878482&oe=5E941593,https://m.facebook.com/story.php?story_fbid=831668110313707&id=143039229176602,https://goo.gl/Vgr7zd
859,825559430924575,2017-06-22 15:58:36,778,35,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-0/cp0/e15/q65/c0.0.2048.1024a/s320x320/19442111_830255660454952_7891574909681523818_o.jpg?_nc_cat=100&_nc_sid=74df0b&_nc_ohc=n22ymaQJsn0AX8aOOjv&_nc_ht=scontent-tpe1-1.xx&oh=ad61fed0352f505ee26ecabeb8f131f1&oe=5E97A778,,
860,831543750326143,2017-06-22 12:00:00,1588,33,65,https://scontent-tpe1-1.xx.fbcdn.net/v/t45.1600-4/cp0/e15/q65/s480x480/19678203_6068357204679_7797924313172017152_n.png.jpg?_nc_cat=109&_nc_sid=67cdda&_nc_ohc=08kTcuXsXOgAX8rrN3i&_nc_ht=scontent-tpe1-1.xx&_nc_tp=9&oh=90a66f38c320974a9ae5d9fd3cb5c118&oe=5E96E626,https://m.facebook.com/story.php?story_fbid=831543750326143&id=143039229176602,https://goo.gl/KNcUaR
861,830924533721398,2017-06-21 17:00:00,2433,31,63,https://scontent-tpe1-1.xx.fbcdn.net/v/t45.1600-4/cp0/e15/q65/s480x480/19678195_6068357205879_8741164986107166720_n.png.jpg?_nc_cat=109&_nc_sid=67cdda&_nc_ohc=udatTjRjHdgAX83xRbx&_nc_ht=scontent-tpe1-1.xx&_nc_tp=9&oh=fe587e7f35417bb70eefc8538ad82954&oe=5E94A6D6,https://m.facebook.com/story.php?story_fbid=830924533721398&id=143039229176602,https://goo.gl/biYbXW
862,830118227135362,2017-06-20 17:00:00,2274,35,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/19390526_830118227135362_2307086430010011181_o.jpg?_nc_cat=108&_nc_sid=2d5d41&_nc_ohc=4JdPUzrxIPsAX-b7-YR&_nc_ht=scontent-tpe1-1.xx&tp=14&oh=a01e6641537d31a97722d3c523dad525&oe=5E96FF47,,
863,829360470544471,2017-06-19 17:00:00,1460,20,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/19388639_829360470544471_8831538221138696800_o.jpg?_nc_cat=107&_nc_sid=2d5d41&_nc_ohc=JJVn3y25Ho8AX_WnugS&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=bf7006cf72f6c4329ee262ac04d94adb&oe=5E968B26,,
864,829355893878262,2017-06-19 12:00:00,1690,41,0,,https://m.facebook.com/story.php?story_fbid=829355893878262&id=143039229176602,https://bit.ly/Boeing-at-ParisAirShow
865,827356374078214,2017-06-16 17:49:53,8966,2405,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/19264292_827356160744902_3752494963784845432_o.jpg?_nc_cat=103&_nc_sid=8024bb&_nc_ohc=9B7kpxrfFyUAX8Nuces&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=952ae5d035fb7b2fc3eaae0c5c036746&oe=5E9673B8,https://m.facebook.com/story.php?story_fbid=827356374078214&id=143039229176602,
866,827186614095190,2017-06-16 12:00:00,2410,1644,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/19143299_827186614095190_2774678246894488053_o.jpg?_nc_cat=107&_nc_sid=2d5d41&_nc_ohc=rqe0SE3Mxq0AX-VvIA4&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=3eef464cfc7f9b12506d3d04277a444d&oe=5E94384C,,https://goo.gl/AkTNQe
867,826576987489486,2017-06-15 21:00:00,680,1,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/19092816_826576867489498_1940437098680194956_o.jpg?_nc_cat=108&_nc_sid=8024bb&_nc_ohc=s-sYLSY023gAX_vm7Yg&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=64ea709f4fe7bac473223df943ee6242&oe=5E97A0EB,https://m.facebook.com/story.php?story_fbid=826576987489486&id=143039229176602,
868,821668191313699,2017-06-15 17:00:00,1839,90,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/18952630_821668191313699_5657720150671546136_n.jpg?_nc_cat=101&_nc_sid=2d5d41&_nc_ohc=hZbXx7U5BjIAX_PEvjO&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=f126a0875db5800e8b17a48a8cc126c7&oe=5E9672FB,,
869,825681954245656,2017-06-14 17:00:00,796,25,39,https://scontent-tpe1-1.xx.fbcdn.net/v/t45.1600-4/cp0/e15/q65/s480x480/19896970_6068357351679_4815240401373888512_n.png.jpg?_nc_cat=107&_nc_sid=67cdda&_nc_ohc=UGXxFGgiulwAX-edXrl&_nc_ht=scontent-tpe1-1.xx&_nc_tp=9&oh=df187b092c338c98a97f434ea827c0fa&oe=5E93F3E4,https://m.facebook.com/story.php?story_fbid=825681954245656&id=143039229176602,https://goo.gl/MVLYR1
870,824765621003956,2017-06-13 17:00:00,1842,22,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/19055181_824765621003956_2590109484518893449_o.jpg?_nc_cat=104&_nc_sid=2d5d41&_nc_ohc=vIcwM0f1j-cAX-iyn1r&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=8e8b3105854a248c8129bd1f5e174cf6&oe=5E9610EA,,
871,821585561321962,2017-06-12 17:00:00,370,1,6,https://scontent-tpe1-1.xx.fbcdn.net/v/t45.1600-4/cp0/e15/q65/s480x480/19897398_6068357353079_5729839745593245696_n.png.jpg?_nc_cat=102&_nc_sid=67cdda&_nc_ohc=gYLRzu_l-_EAX_bpWKW&_nc_ht=scontent-tpe1-1.xx&_nc_tp=9&oh=02f6915d5d64795733dad247bd544aee&oe=5E970F48,https://m.facebook.com/story.php?story_fbid=821585561321962&id=143039229176602,http://www.evacsr.com/pages/download.aspx
872,824039677743217,2017-06-12 15:22:38,984,16,26,https://scontent-tpe1-1.xx.fbcdn.net/v/t45.1600-4/cp0/e15/q65/s480x480/19678059_6068357352679_1125434349567606784_n.png.jpg?_nc_cat=110&_nc_sid=67cdda&_nc_ohc=72epGHfjYJIAX_redzb&_nc_ht=scontent-tpe1-1.xx&_nc_tp=9&oh=3e6189cff76f9c707b9ec902d676c619&oe=5E94014F,https://m.facebook.com/story.php?story_fbid=824039677743217&id=143039229176602,https://goo.gl/eOe0bH
873,821777587969426,2017-06-12 06:55:00,474,7,10,https://scontent-tpe1-1.xx.fbcdn.net/v/t45.1600-4/cp0/e15/q65/s480x480/19897448_6068357944079_2520896548619943936_n.png.jpg?_nc_cat=109&_nc_sid=67cdda&_nc_ohc=DFXx7aaVZG4AX-VTpS5&_nc_ht=scontent-tpe1-1.xx&_nc_tp=9&oh=1a8673c4800c44053b5bf94ef4e49d3c&oe=5E943B2E,https://m.facebook.com/story.php?story_fbid=821777587969426&id=143039229176602,https://goo.gl/4rTPp1
874,820413234772528,2017-06-09 17:00:00,2004,798,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/18891785_820413234772528_6621722122383606628_o.jpg?_nc_cat=103&_nc_sid=2d5d41&_nc_ohc=YxK-7PoHUXUAX_j-Er6&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=6a5084a2cc587f894154ee16a9521d6a&oe=5E97B5AD,,
875,820845698062615,2017-06-08 16:39:35,801,29,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/18922772_820845698062615_240521974920758498_o.jpg?_nc_cat=100&_nc_sid=2d5d41&_nc_ohc=B_qtsNn2sb8AX8UJ1Vj&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=c40b351402cd9eb7273007a81f840736&oe=5E951886,,https://goo.gl/rG0IjN
876,820130481467470,2017-06-07 17:00:00,804,9,14,https://scontent-tpe1-1.xx.fbcdn.net/v/t45.1600-4/cp0/e15/q65/s480x480/19897055_6068357943879_9082871854032486400_n.png.jpg?_nc_cat=106&_nc_sid=67cdda&_nc_ohc=uBU7DglEYJ8AX_FDaZU&_nc_ht=scontent-tpe1-1.xx&_nc_tp=9&oh=fef62f01eed6309f937eca4e0131b51e&oe=5E945B0B,https://m.facebook.com/story.php?story_fbid=820130481467470&id=143039229176602,https://goo.gl/Dt6d9D
877,815197488627436,2017-06-06 17:00:00,1036,16,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/18739708_815196371960881_787115062247049590_n.jpg?_nc_cat=101&_nc_sid=8024bb&_nc_ohc=ySR-PQxfAsIAX-e68Yi&_nc_ht=scontent-tpe1-1.xx&tp=14&oh=f412f1c0dabc143264593e1378237b59&oe=5E96ED8F,https://m.facebook.com/story.php?story_fbid=815197488627436&id=143039229176602,
878,816506591829859,2017-06-05 17:00:00,2093,53,69,,,https://goo.gl/WikCaE
879,816645398482645,2017-06-03 17:00:00,506,8,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/18920932_816645398482645_3964259015079727714_o.jpg?_nc_cat=110&_nc_sid=2d5d41&_nc_ohc=pfccX6PizbcAX_AbwOl&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=783a7fe627f7ec984449164d9cb18cd3&oe=5E95103F,,https://bit.ly/mileagemillionaire
880,815958351884683,2017-06-02 17:00:00,3341,24,73,,https://m.facebook.com/story.php?story_fbid=815958351884683&id=143039229176602,https://goo.gl/9RLWKW
881,816596645154187,2017-06-02 12:49:25,937,7,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/18836022_816596615154190_2044048652359580743_n.jpg?_nc_cat=107&_nc_sid=8024bb&_nc_ohc=RVO_s3E7CM0AX-IkfCA&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=b1be17d05c96ff2351ca2fa1941eb0fd&oe=5E96AA8E,https://m.facebook.com/story.php?story_fbid=816596645154187&id=143039229176602,https://goo.gl/epggMw
882,811412839005901,2017-06-01 21:00:00,598,12,23,https://external-tpe1-1.xx.fbcdn.net/safe_image.php?d=AQAQiAa38vVM0Tul&w=476&h=249&url=fbstaging%3A%2F%2Fgraph.facebook.com%2Fstaging_resources%2FMDE4MTE0MDgxODkwMDYzNjY6MTEyODE2Njk2NA%3D%3D&cfs=1&jq=75&ext=jpg&_nc_hash=AQAk7izG2pYYKJQr,https://m.facebook.com/story.php?story_fbid=811412839005901&id=143039229176602,https://goo.gl/hnvdFz
883,815949061885612,2017-06-01 17:00:00,702,6,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/18815244_815949061885612_4302500438017455517_o.jpg?_nc_cat=104&_nc_sid=2d5d41&_nc_ohc=5wly4qGzgqEAX-BPxCu&_nc_ht=scontent-tpe1-1.xx&tp=14&oh=6a8eb23d0abaca354c17e6c866fa2943&oe=5E93FDB8,,
884,815277898619395,2017-05-31 17:00:35,1729,10,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/18765781_815277898619395_869310087850921471_n.jpg?_nc_cat=111&_nc_sid=2d5d41&_nc_ohc=2HPrk1yuUMwAX-Gl7vY&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=01722e16cfef743fa676567decddfc1e&oe=5E95FD03,,https://goo.gl/EoTBis
885,815064698640715,2017-05-31 09:51:00,526,2,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/18489640_806486929498492_8286720246788962733_o.jpg?_nc_cat=102&_nc_sid=05277f&_nc_ohc=21BBnvaJqhkAX-b70Iz&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=c42528eeda897423a72e96dcbfe5a660&oe=5E948048,,
886,813103188836866,2017-05-30 09:00:00,907,9,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t1.0-9/18767937_813103188836866_3282237543856442876_n.png?_nc_cat=106&_nc_sid=2d5d41&_nc_ohc=Omro_3PFjyYAX-eXUJW&_nc_ht=scontent-tpe1-1.xx&oh=34321835b24bf6970132c1395aa5666b&oe=5E94E49D,,
887,813599198787265,2017-05-29 22:26:06,679,3,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/18766780_813599068787278_4638003276283328147_o.jpg?_nc_cat=100&_nc_sid=05277f&_nc_ohc=iWbfD9mgd8sAX_jDOuA&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=9264aefb1ff59a07b255cc95fa72f07a&oe=5E9775E6,,
888,802648343215684,2017-05-28 11:00:00,280,1,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t1.0-9/18423818_802648343215684_6164194196923072583_n.png?_nc_cat=102&_nc_sid=2d5d41&_nc_ohc=wkcAyC6MjkQAX9i7Q5l&_nc_ht=scontent-tpe1-1.xx&oh=9e3c773a5b6bacc9534aab1303b50868&oe=5E94F581,,https://goo.gl/xCEc8J
889,805822579564927,2017-05-26 17:00:00,1017,16,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/18491511_805822579564927_1760430653124174825_o.jpg?_nc_cat=106&_nc_sid=2d5d41&_nc_ohc=EJz1csx0m1EAX_nGhqV&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=8ae0b439968782da219b0cac1f36f66e&oe=5E96C319,,
890,811479628999222,2017-05-26 12:07:45,2688,102,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/18738640_811479448999240_5486358592039275705_o.jpg?_nc_cat=106&_nc_sid=8024bb&_nc_ohc=7PAHHUk9dnAAX-cVgK4&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=1689cfb2bd29cae90d854feebc843710&oe=5E976BB7,https://m.facebook.com/story.php?story_fbid=811479628999222&id=143039229176602,https://goo.gl/XjraUL
891,809053592575159,2017-05-25 16:00:40,1445,19,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/18698009_809053592575159_5767018671710479158_n.jpg?_nc_cat=103&_nc_sid=2d5d41&_nc_ohc=WzR9a0QzCCAAX_nA3oz&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=5511b10225908aab2677995677046320&oe=5E95B7F9,,
892,801404176673434,2017-05-24 17:00:00,1273,25,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/18359250_801404176673434_7858525005235385892_o.jpg?_nc_cat=103&_nc_sid=2d5d41&_nc_ohc=2c7hCVt4ITgAX8HTrRC&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=d88781d986e5ec1bf5d0c45861ca08d5&oe=5E9638D3,,http://www.evacsr.com/resources/zh-tw/download/EVA_CSR_2015.pdf
893,810186659128519,2017-05-24 12:02:00,523,1,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/18671419_1438139812914060_5771101759058905012_o.jpg?_nc_cat=105&_nc_sid=8024bb&_nc_ohc=I7Vc1L-4tm4AX_VmHdU&_nc_ht=scontent-tpe1-1.xx&tp=14&oh=8965e45bf2069fd5d4bbcd43f19f6aa0&oe=5E941767,https://m.facebook.com/story.php?story_fbid=1438148282913213&id=134812383246816,https://goo.gl/7pdEeA
894,809604762520042,2017-05-23 12:30:00,5737,137,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/18595243_809604015853450_7814385113376107693_o.jpg?_nc_cat=105&_nc_sid=8024bb&_nc_ohc=UIKaMRXkGZsAX817uc8&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=756d6a08d3d8ef79a608650ce7365413&oe=5E94D16A,https://m.facebook.com/story.php?story_fbid=809604762520042&id=143039229176602,http://www.evaair.com/
895,809016292578889,2017-05-22 17:00:00,862,6,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/18589098_809013932579125_404884356513825905_o.jpg?_nc_cat=110&_nc_sid=8024bb&_nc_ohc=Cs4Vle1vhVgAX-e8Q4Z&_nc_ht=scontent-tpe1-1.xx&tp=14&oh=7aa164a6b5ff2a65fc4bc557edd06928&oe=5E9675E8,https://m.facebook.com/story.php?story_fbid=809016292578889&id=143039229176602,
896,808908605922991,2017-05-22 12:00:00,975,3,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/18556894_808908275923024_6409788579997271795_o.jpg?_nc_cat=100&_nc_sid=8024bb&_nc_ohc=Z4PpyZTCdu0AX_rqZM5&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=0a4297162af705021b74922868ea142b&oe=5E9695D1,https://m.facebook.com/story.php?story_fbid=808908605922991&id=143039229176602,
897,802647269882458,2017-05-21 11:00:00,206,0,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/18402286_802647269882458_4984390326947647537_o.jpg?_nc_cat=103&_nc_sid=2d5d41&_nc_ohc=SdZsrmtBafQAX_Zylv0&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=86175b26e88461c9be5549dd997af32c&oe=5E951216,,https://goo.gl/KNO6Nj
898,791583217655530,2017-05-19 17:00:00,3066,44,0,,https://m.facebook.com/story.php?story_fbid=791583217655530&id=143039229176602,https://goo.gl/vg5qkA
899,805708466243005,2017-05-18 17:00:00,1375,548,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/18491615_805708466243005_5306026800317841115_o.jpg?_nc_cat=106&_nc_sid=2d5d41&_nc_ohc=0evuOmcyNU0AX9qy6yn&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=547f37ce1043eac5f5be580eebf4fed3&oe=5E9659C1,,
900,805693072911211,2017-05-17 17:00:00,3859,42,73,,,https://goo.gl/EoTBis
901,802699363210582,2017-05-16 17:00:00,460,9,0,https://scontent-tpe1-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/18423741_802699363210582_8489550656061803338_n.jpg?_nc_cat=106&_nc_sid=2d5d41&_nc_ohc=XWQgqsUlhEMAX9QxTBD&_nc_ht=scontent-tpe1-1.xx&_nc_tp=14&oh=f8e59f94084faa9ba8d2048a7ab2b483&oe=5E95197D,,https://goo.gl/xW0KwW
