,0,1,2,3,4,5,6
536,251538521716188_689526034584099,2,0,0,0,0,0
537,251538521716188_689358634600839,0,0,0,0,0,0
538,251538521716188_689415194595183,0,0,0,0,0,0
539,251538521716188_688253658044670,10,14,5,1,0,1
540,251538521716188_688222291381140,10,23,16,3,2,0
541,251538521716188_687371591466210,0,0,2,0,0,1
542,251538521716188_687838588086177,1,0,1,0,0,13
543,251538521716188_687796701423699,0,0,0,0,6,10
544,251538521716188_687386578131378,7,14,5,2,0,0
545,251538521716188_685735734963129,0,0,0,0,0,16
546,251538521716188_682025945334108,0,0,0,0,0,0
547,251538521716188_681622058707830,9,20,10,3,0,2
548,251538521716188_681611468708889,11,49,23,5,0,0
549,251538521716188_681045595432143,3,0,1,0,1,11
550,251538521716188_681031958766840,0,0,0,0,0,3
551,251538521716188_680932382110131,0,3,0,0,0,0
552,251538521716188_680486428821393,9,25,3,4,0,0
553,251538521716188_680514145485288,0,3,6,0,0,0
554,251538521716188_679916902211679,0,0,0,0,0,0
555,251538521716188_678074012395968,1,3,5,0,0,1
556,251538521716188_678007469069289,1,3,4,0,0,13
557,251538521716188_676391055897597,8,14,0,2,0,0
558,251538521716188_674209452782424,4,1,5,0,0,0
559,251538521716188_674527336083969,10,25,12,3,0,0
560,251538521716188_674202982783071,0,0,3,0,0,8
561,251538521716188_671427249727311,0,0,0,0,0,1
562,251538521716188_671408059729230,9,14,8,2,0,3
563,251538521716188_670964516440251,1,0,1,0,0,2
564,251538521716188_670504203152949,1,0,1,0,0,2
565,251538521716188_670082216528481,11,53,23,6,0,0
566,251538521716188_669231983280171,10,22,10,1,0,0
567,251538521716188_669225713280798,0,0,5,1,0,1
568,251538521716188_668456553357714,0,0,0,0,1,14
569,251538521716188_668026036734099,0,2,0,0,0,14
570,251538521716188_667660216770681,0,0,0,0,0,11
571,251538521716188_667746440095392,4,0,0,5,0,24
572,251538521716188_665648240305212,0,3,6,0,0,4
573,251538521716188_664847190385317,0,0,0,0,0,7
574,251538521716188_664282467108456,11,25,7,0,0,2
575,251538521716188_662279807308722,0,0,0,0,0,7
576,251538521716188_661865410683495,11,31,11,3,0,0
577,251538521716188_661409364062433,0,0,0,0,0,17
578,251538521716188_661122530757783,1,0,5,0,0,4
579,251538521716188_660200744183295,5,0,4,0,0,42
580,251538521716188_659832990886737,10,42,22,6,0,0
581,251538521716188_659827080887328,0,0,1,0,0,22
582,251538521716188_659384300931606,3,5,2,1,2,9
583,251538521716188_659327414270628,0,0,3,1,0,9
584,251538521716188_658912857645417,9,14,4,2,0,0
585,251538521716188_658858200984216,10,20,3,3,0,0
586,251538521716188_658467817689921,0,0,2,0,0,0
587,251538521716188_657971634406206,7,0,11,0,0,22
588,251538521716188_657897097746993,5,3,4,3,0,3
589,251538521716188_657943644409005,0,3,6,0,0,2
590,251538521716188_657175711152465,2,0,0,0,0,1
591,251538521716188_657414901128546,0,0,0,0,0,0
592,251538521716188_657017607834942,1,0,0,0,0,1
593,251538521716188_656458817890821,0,3,6,0,0,1
594,251538521716188_656359434567426,0,0,3,0,0,1
595,251538521716188_655985881271448,11,13,0,3,3,0
596,251538521716188_655926014610768,1,0,1,0,0,2
597,251538521716188_655847367951966,9,21,13,3,0,0
598,251538521716188_655413597995343,0,0,1,0,1,1
599,251538521716188_655390087997694,0,0,0,0,0,18
600,251538521716188_655348778001825,1,0,4,0,0,1
601,251538521716188_654954781374558,11,50,24,5,0,0
602,251538521716188_654944248042278,4,0,0,0,0,0
603,251538521716188_654931244710245,0,0,1,0,2,32
604,251538521716188_654490101421026,0,6,1,2,1,16
605,251538521716188_654480274755342,0,0,0,0,0,4
606,251538521716188_654122911457745,12,26,12,1,0,0
607,251538521716188_652574291612607,1,0,0,0,0,7
608,251538521716188_652555651614471,1,3,0,0,0,8
609,251538521716188_651939465009423,8,16,6,3,0,1
610,251538521716188_651882241681812,0,0,0,0,0,0
611,251538521716188_652071021662934,4,0,0,1,5,0
612,251538521716188_650609308475772,0,3,3,1,2,2
613,251538521716188_648176172052419,1,0,0,0,0,2
614,251538521716188_648053378731365,0,0,0,0,0,11
615,251538521716188_644863469050356,10,20,7,3,0,0
616,251538521716188_644821739054529,0,0,0,0,1,2
617,251538521716188_644721035731266,0,0,0,0,0,16
618,251538521716188_641575942712442,1,0,0,0,0,0
619,251538521716188_644221905781179,3,3,1,1,0,0
620,251538521716188_643834159153287,0,0,0,0,2,21
621,251538521716188_643803192489717,0,0,6,0,0,8
622,251538521716188_643279225875447,0,0,0,0,0,0
623,251538521716188_641575319379171,3,0,0,0,1,1
624,251538521716188_642061562663880,6,0,3,0,0,0
625,251538521716188_640959569440746,10,18,9,3,0,0
626,251538521716188_639762782893758,13,13,0,3,1,0
627,251538521716188_638545566348813,5,4,2,1,1,6
628,251538521716188_638499796353390,0,0,2,0,0,4
629,251538521716188_638030619733641,10,30,13,2,1,0
630,251538521716188_637528573117179,0,0,3,0,1,23
631,251538521716188_637610139775689,1,0,0,0,2,0
632,251538521716188_637173573152679,5,0,1,0,0,1
633,251538521716188_636712509865452,9,12,5,1,0,0
634,251538521716188_635717979964905,2,0,4,0,1,3
635,251538521716188_629659233904113,1,0,2,0,0,5
636,251538521716188_626127117590658,11,54,22,6,0,2
637,251538521716188_625771184292918,0,1,1,0,0,1
638,251538521716188_618635661673137,11,23,14,3,0,0
639,251538521716188_618615861675117,2,1,0,0,0,11
640,251538521716188_612602465609790,0,0,0,0,0,13
641,251538521716188_611764882360215,52,0,37,0,1,0
642,251538521716188_611143089089061,67,0,44,0,1,0
643,251538521716188_611139165756120,0,0,3,0,2,1
644,251538521716188_611043159099054,3,0,0,0,2,3
645,251538521716188_610605205809516,0,0,0,0,0,16
646,251538521716188_609465542590149,3,0,1,0,0,0
647,251538521716188_600863193450384,9,18,0,3,0,0
648,251538521716188_607767582759945,0,0,0,0,1,3
649,251538521716188_607812339422136,5,0,8,0,0,1
650,251538521716188_607673642769339,6,0,2,0,0,12
651,251538521716188_600861886783848,2,0,0,0,2,1
652,251538521716188_604050156465021,3,0,0,0,1,0
653,251538521716188_602606553276048,1,0,0,0,1,0
654,251538521716188_597609013775802,12,12,10,5,3,1
655,251538521716188_594519844084719,0,0,0,0,0,0
656,251538521716188_593406320862738,11,21,4,3,1,0
657,251538521716188_588591211344249,9,12,5,2,0,2
658,251538521716188_590344217835615,0,0,0,0,0,1
659,251538521716188_590274331175937,2,4,5,0,1,0
660,251538521716188_589403887929648,11,19,5,3,0,0
661,251538521716188_589349417935095,2,0,3,2,4,15
662,251538521716188_588558161347554,1,0,1,0,1,21
663,251538521716188_581606845376019,0,0,4,0,0,7
664,251538521716188_581365495400154,9,20,9,2,0,0
665,251538521716188_581249602078410,0,0,0,0,4,13
666,251538521716188_575456762657694,0,0,0,0,0,0
667,251538521716188_572128349657202,1,0,0,0,0,0
668,251538521716188_575576135979090,12,13,6,2,2,0
669,251538521716188_575574992645871,2,0,0,0,0,8
670,251538521716188_575555349314502,0,0,1,0,0,1
671,251538521716188_574835646053139,0,0,12,0,0,0
672,251538521716188_572110189659018,10,39,22,4,0,1
673,251538521716188_574427686093935,0,0,0,0,0,19
674,251538521716188_573977196138984,0,0,4,0,1,17
675,251538521716188_572123942990976,0,0,1,0,0,0
676,251538521716188_572167509653286,1,0,1,0,0,10
677,251538521716188_572155629654474,11,19,4,3,0,1
678,251538521716188_571825213020849,0,0,0,0,0,0
679,251538521716188_571812053022165,0,0,0,0,0,0
680,251538521716188_570991173104253,0,0,2,0,0,1
681,251538521716188_570921029777934,12,12,13,4,0,3
682,251538521716188_570580786478625,0,0,3,0,0,25
683,251538521716188_570332039836833,1,0,6,0,0,0
684,251538521716188_568942183309152,0,0,0,0,0,0
685,251538521716188_568647330005304,0,0,0,0,0,12
686,251538521716188_568649176671786,0,0,0,0,1,9
687,251538521716188_566846073518763,14,13,8,2,0,0
688,251538521716188_568228926713811,5,0,0,0,4,1
689,251538521716188_568157836720920,10,18,6,3,0,1
690,251538521716188_567891733414197,4,0,6,0,0,2
691,251538521716188_566039780266059,2,0,9,0,0,13
692,251538521716188_565706496966054,0,0,2,0,2,8
693,251538521716188_564040760465961,12,0,4,0,1,0
694,251538521716188_565054120364625,0,0,6,0,0,12
695,251538521716188_564212117115492,13,24,7,4,0,7
696,251538521716188_564021517134552,8,1,0,0,3,0
697,251538521716188_564019410468096,13,18,15,0,0,2
698,251538521716188_563685313834839,1,0,0,0,0,64
699,251538521716188_563746790495358,0,0,0,0,2,0
700,251538521716188_563386897198014,0,2,4,0,0,5
701,251538521716188_562883633915007,0,0,1,0,0,1
702,251538521716188_562603157276388,1,0,2,0,0,3
703,251538521716188_562430483960322,1,0,5,0,0,2
704,251538521716188_561371254066245,1,0,3,0,0,3
705,251538521716188_561413600728677,0,0,0,0,0,1
706,251538521716188_560676680802369,9,18,3,3,0,4
707,251538521716188_561062107430493,2,0,6,0,1,4
708,251538521716188_561018524101518,1,0,2,0,0,0
709,251538521716188_560615507475153,1,0,3,0,0,2
710,251538521716188_559854210884616,0,0,0,0,0,0
711,251538521716188_560226157514088,11,48,20,6,0,0
712,251538521716188_559809037555800,1,3,3,0,0,7
713,251538521716188_559594110910626,13,30,16,4,0,13
714,251538521716188_554669858069718,12,14,3,2,1,12
715,251538521716188_558722570997780,0,0,0,0,1,0
716,251538521716188_558743270995710,0,1,5,1,0,6
717,251538521716188_558286571041380,1,3,3,1,7,20
718,251538521716188_558627361007301,4,0,0,0,0,0
719,251538521716188_558322324371138,0,0,0,0,0,16
720,251538521716188_558023187734385,2,0,1,0,2,0
721,251538521716188_556798701190167,11,18,11,3,0,16
722,251538521716188_556812984522072,9,18,3,3,0,1
723,251538521716188_556805191189518,11,0,6,0,1,2
724,251538521716188_554667961403241,1,0,0,0,3,0
725,251538521716188_554711111398926,16,13,5,1,0,0
726,251538521716188_553362734867097,0,0,0,0,0,10
727,251538521716188_552133141656723,1,3,3,1,7,14
728,251538521716188_551529691717068,3,0,2,1,2,0
729,251538521716188_551241841745853,1,0,3,0,0,5
730,251538521716188_551253748411329,2,1,0,0,2,0
731,251538521716188_551218351748202,2,0,0,1,4,0
732,251538521716188_551118185091552,10,21,9,4,0,1
733,251538521716188_550253091844728,0,0,6,0,0,1
734,251538521716188_548679498668754,1,3,3,1,7,16
735,251538521716188_548674492002588,0,0,3,0,0,9
736,251538521716188_548377198698984,11,10,2,0,3,0
737,251538521716188_548195322050505,44,0,25,0,1,0
738,251538521716188_547461755457195,12,11,2,0,3,1
739,251538521716188_547465998790104,4,0,0,0,1,0
740,251538521716188_547599338776770,2,6,1,0,0,1
741,251538521716188_547142628822441,11,11,4,0,4,0
742,251538521716188_547417182128319,76,0,30,0,1,0
743,251538521716188_547174895485881,10,11,3,0,3,1
744,251538521716188_537125323157505,0,0,0,0,0,0
745,251538521716188_545922208944483,1,1,1,0,3,3
746,251538521716188_544457462424291,2,0,0,0,7,2
747,251538521716188_545218845681486,0,0,4,0,3,0
748,251538521716188_544367255766645,6,0,2,0,0,0
749,251538521716188_537121906491180,3,0,1,0,0,3
750,251538521716188_543402905863080,3,2,2,0,0,11
751,251538521716188_543342539202450,9,31,20,5,0,2
752,251538521716188_543283739208330,1,0,3,1,0,8
753,251538521716188_543333795869991,10,51,22,6,0,0
754,251538521716188_542463482623689,8,1,4,0,0,0
755,251538521716188_542781812591856,1,0,3,0,0,0
756,251538521716188_542041245999246,0,0,0,0,0,0
757,251538521716188_541985059338198,0,0,0,0,4,49
758,251538521716188_541762376027133,0,0,0,0,0,13
759,251538521716188_539840502885987,0,0,4,0,0,2
760,251538521716188_537119969824707,10,17,0,2,0,2
761,251538521716188_539114332958604,0,0,0,0,0,5
762,251538521716188_538142789722425,0,0,0,0,6,0
763,251538521716188_537655839771120,11,15,5,3,0,1
764,251538521716188_537574469779257,0,0,0,0,0,0
765,251538521716188_537475226455848,1,0,3,0,0,0
766,251538521716188_533782293491808,0,0,0,0,0,2
767,251538521716188_524505174419520,0,0,0,0,4,2
768,251538521716188_536594053210632,0,0,2,0,0,2
769,251538521716188_536588843211153,3,0,0,0,6,20
770,251538521716188_535235440013160,2,0,6,0,0,2
771,251538521716188_535733533296684,3,0,0,0,0,0
772,251538521716188_535179886685382,0,0,1,0,1,11
773,251538521716188_534150333455004,10,0,2,0,0,0
774,251538521716188_534123353457702,0,0,0,0,0,1
775,251538521716188_534094863460551,9,13,3,1,0,3
776,251538521716188_534077676795603,5,0,3,0,0,0
777,251538521716188_533817706821600,9,0,5,0,0,0
778,251538521716188_533804713489566,0,0,0,0,0,14
779,251538521716188_533744306828940,0,0,0,0,6,0
780,251538521716188_533288383541199,10,20,11,4,0,2
781,251538521716188_533273876875983,0,1,4,0,0,0
782,251538521716188_533167020220002,7,0,0,0,11,2
783,251538521716188_532819053588132,2,0,0,0,0,0
784,251538521716188_532703006933070,2,6,1,0,0,0
785,251538521716188_532311383638899,0,0,0,0,0,2
786,251538521716188_531832737020097,18,0,6,0,0,0
787,251538521716188_532307903639247,0,0,4,0,0,1
788,251538521716188_531829237020447,0,0,0,0,0,0
789,251538521716188_532146823655355,0,0,1,0,0,11
790,251538521716188_531957530340951,0,0,0,0,0,2
791,251538521716188_531823597021011,2,0,0,0,1,0
792,251538521716188_531773923692645,3,0,0,0,1,0
793,251538521716188_531729270363777,0,0,0,0,0,2
794,251538521716188_524500861086618,0,0,3,0,0,1
795,251538521716188_531072403762797,1,0,5,0,0,0
796,251538521716188_530544817148889,9,13,5,2,0,2
797,251538521716188_530351423834895,2,0,0,0,2,0
798,251538521716188_530414747161896,0,3,2,0,0,8
799,251538521716188_530066930530011,0,0,0,0,1,4
800,251538521716188_529910597212311,0,0,2,0,3,26
801,251538521716188_529521683917869,0,0,1,0,0,6
802,251538521716188_529269003943137,2,0,0,0,0,1
803,251538521716188_529165803953457,0,0,0,0,0,8
804,251538521716188_529200110616693,1,0,3,0,0,0
805,251538521716188_529165223953515,1,6,2,3,0,17
806,251538521716188_528743807328990,0,0,1,0,1,0
807,251538521716188_528019700734734,13,43,39,13,0,1
808,251538521716188_527681497435221,0,0,0,1,1,0
809,251538521716188_527634114106626,7,10,5,0,0,1
810,251538521716188_527228067480564,0,0,2,0,0,0
811,251538521716188_527198827483488,15,23,18,2,0,5
812,251538521716188_526709474199090,11,13,11,1,0,3
813,251538521716188_526263070910397,0,2,4,0,0,0
814,251538521716188_526213590915345,0,1,5,0,1,11
815,251538521716188_526153597588011,0,0,2,0,0,1
816,251538521716188_526205457582825,0,0,0,1,1,0
817,251538521716188_524497421086962,0,0,2,0,0,0
818,251538521716188_525430900993614,10,19,13,4,0,18
819,251538521716188_524507741085930,0,0,0,0,1,2
820,251538521716188_524366644433373,2,0,0,0,3,4
821,251538521716188_523990251137679,1,0,5,0,1,7
822,251538521716188_524050544464983,0,0,2,0,0,11
823,251538521716188_521702848033086,0,0,0,0,0,0
824,251538521716188_523312257872145,1,3,3,0,0,0
825,251538521716188_521702791366425,10,16,13,4,0,20
826,251538521716188_522891291247575,0,0,0,0,0,1
827,251538521716188_522943197909051,11,0,0,0,2,0
828,251538521716188_521702288033142,14,18,6,2,0,14
829,251538521716188_522929254577112,0,0,2,0,0,1
830,251538521716188_521702008033170,1,4,3,0,1,0
831,251538521716188_521748571361847,0,0,1,1,0,3
832,251538521716188_516602401876464,3,2,7,0,4,1
833,251538521716188_520940788109292,5,1,0,2,3,0
834,251538521716188_520567048146666,1,0,3,0,0,0
835,251538521716188_520627091473995,9,9,3,0,0,3
836,251538521716188_520267978176573,0,0,3,0,3,0
837,251538521716188_519155291621175,1,1,0,1,0,5
838,251538521716188_518379471698757,11,11,1,0,0,24
839,251538521716188_516599861876718,0,0,4,0,0,2
840,251538521716188_518435158359855,10,25,16,4,0,25
841,251538521716188_517670115103026,0,0,1,0,0,0
842,251538521716188_518331055036932,0,0,0,0,0,0
843,251538521716188_518234951713209,1,0,2,0,0,0
844,251538521716188_517656085104429,15,0,15,2,4,25
845,251538521716188_516856088517762,15,30,18,2,0,30
846,251538521716188_516673805202657,2,2,2,2,2,3
847,251538521716188_516585851878119,15,29,18,2,0,35
848,251538521716188_516632761873428,6,0,3,0,1,0
849,251538521716188_516270011909703,5,0,0,0,3,14
850,251538521716188_516187568584614,4,0,3,0,2,8
851,251538521716188_515650745304963,0,0,0,0,3,2
852,251538521716188_515555775314460,0,0,2,0,0,3
853,251538521716188_515480258655345,8,12,1,1,0,22
854,251538521716188_515150282021676,2,0,3,0,0,2
855,251538521716188_513550675514970,0,0,0,0,1,0
856,251538521716188_514777465392291,0,0,3,0,0,3
857,251538521716188_514348275435210,12,19,22,1,0,21
858,251538521716188_513811865488851,11,34,13,2,0,15
859,251538521716188_513533475516690,1,0,2,0,0,1
860,251538521716188_511796499023721,0,3,12,0,3,1
861,251538521716188_512444502292254,0,0,0,0,0,8
862,251538521716188_512016365668401,1,2,5,0,0,2
863,251538521716188_511835485686489,16,0,5,2,4,15
864,251538521716188_511792835690754,12,25,12,3,0,17
865,251538521716188_511465585723479,0,0,2,0,1,0
866,251538521716188_511423119061059,0,0,0,0,0,1
867,251538521716188_511423912394313,4,0,0,0,5,12
868,251538521716188_510993449104026,12,25,11,3,1,14
869,251538521716188_510362072500497,3,0,0,0,0,8
870,251538521716188_510762165793821,0,0,0,0,0,4
871,251538521716188_510383592498345,0,0,1,0,0,0
872,251538521716188_510332295836808,1,0,3,0,0,0
873,251538521716188_510104762526228,10,50,22,6,0,0
874,251538521716188_509410815928956,0,0,0,0,0,1
875,251538521716188_509393269264044,0,0,0,0,0,28
876,251538521716188_508799165990121,0,2,6,0,0,0
877,251538521716188_508061162730588,2,4,4,0,0,0
878,251538521716188_507979379405433,9,0,0,0,0,0
879,251538521716188_507956846074353,10,33,19,5,0,10
880,251538521716188_506943856175652,9,0,0,0,0,0
881,251538521716188_506979319505439,2,0,2,0,0,0
882,251538521716188_506978712838833,2,0,2,0,0,0
883,251538521716188_506898386180199,0,0,1,0,0,0
884,251538521716188_505613762975328,8,0,0,0,3,0
885,251538521716188_506310236239014,1,3,0,0,0,0
886,251538521716188_506011132935591,9,4,3,1,0,10
887,251538521716188_505981149605256,2,0,0,0,0,8
888,251538521716188_505623599641011,0,0,0,0,0,4
889,251538521716188_505592779644093,8,0,0,0,0,4
890,251538521716188_504766213060083,3,1,1,0,4,0
891,251538521716188_504702009733170,9,10,3,0,0,4
892,251538521716188_504351243101580,1,3,1,1,2,1
893,251538521716188_504311379772233,0,0,0,0,0,0
894,251538521716188_503948639808507,3,0,2,0,0,0
895,251538521716188_503082766561761,9,14,3,0,0,0
896,251538521716188_503520969851274,0,0,0,0,0,1
897,251538521716188_503367466533291,0,0,0,0,1,1
898,251538521716188_503380796531958,0,0,1,0,0,11
899,251538521716188_503315526538485,10,10,3,0,0,7
900,251538521716188_503019873234717,10,53,25,6,0,0
901,251538521716188_502126606657377,1,1,0,0,0,0
902,251538521716188_501843176685720,1,3,2,0,0,1
903,251538521716188_501777800025591,0,0,0,0,0,8
904,251538521716188_501471736722864,0,1,0,0,0,3
905,251538521716188_499772240226147,14,33,0,2,0,41
906,251538521716188_501086073428097,0,19,1,0,0,13
907,251538521716188_499553810247990,0,0,0,0,0,18
908,251538521716188_499752243561480,4,8,3,1,0,5
909,251538521716188_499497843586920,6,11,0,2,0,1
910,251538521716188_499111376958900,0,0,0,0,0,0
911,251538521716188_498886313648073,0,0,0,0,0,12
912,251538521716188_498795860323785,10,58,24,7,0,1
913,251538521716188_498443573692347,2,0,1,0,0,5
914,251538521716188_498391720364199,1,0,2,0,0,3
915,251538521716188_497868233749881,9,16,15,3,0,14
916,251538521716188_497524487117589,5,0,0,0,3,8
917,251538521716188_497302060473165,0,0,0,0,0,0
918,251538521716188_497194857150552,9,10,7,3,2,0
919,251538521716188_496526070550764,9,37,17,7,0,28
920,251538521716188_496458393890865,0,0,0,0,0,0
921,251538521716188_494761007393937,3,2,5,0,4,0
922,251538521716188_496243317245706,1,1,0,0,0,1
923,251538521716188_496030367267001,0,1,1,0,1,3
924,251538521716188_495108497359188,11,37,22,8,0,0
925,251538521716188_495065074030197,4,0,15,0,0,8
926,251538521716188_494760657393972,6,0,10,0,0,1
927,251538521716188_494509330752438,0,0,3,0,0,8
928,251538521716188_494520994084605,2,0,0,0,3,0
929,251538521716188_494251840778187,0,9,18,6,0,0
930,251538521716188_494222270781144,12,28,15,2,0,2
931,251538521716188_493253620878009,1,0,4,0,0,0
932,251538521716188_493042510899120,2,3,13,2,0,0
933,251538521716188_492928297577208,2,4,9,1,1,0
934,251538521716188_492794844257220,9,27,0,1,0,4
935,251538521716188_492382724298432,3,0,0,1,5,19
936,251538521716188_492109254325779,11,17,0,3,0,2
937,251538521716188_492400620963309,11,23,15,2,0,2
938,251538521716188_492050697664968,0,3,22,1,0,18
939,251538521716188_491766067693431,0,0,6,0,1,3
940,251538521716188_491215161081855,0,0,0,0,1,7
941,251538521716188_490345104502194,15,18,8,0,2,9
942,251538521716188_490313207838717,4,5,4,0,1,21
943,251538521716188_489979291205442,7,7,4,1,3,10
944,251538521716188_489141771289194,0,0,0,0,0,0
945,251538521716188_489075044629200,6,0,6,0,0,0
946,251538521716188_488123351391036,0,3,1,0,0,6
947,251538521716188_487825518087486,11,38,22,9,0,0
948,251538521716188_488458811357490,7,18,8,4,0,3
949,251538521716188_488405884696116,6,13,7,4,0,12
950,251538521716188_488420074694697,2,0,0,1,7,9
951,251538521716188_488067471396624,0,0,0,0,0,0
952,251538521716188_487860738083964,4,0,0,0,2,0
953,251538521716188_488068728063165,1,0,3,0,2,7
954,251538521716188_487807738089264,9,19,5,3,0,7
955,251538521716188_487862478083790,0,0,0,0,0,10
956,251538521716188_487373434799361,2,0,2,0,0,3
957,251538521716188_486609391542432,14,26,2,0,2,0
958,251538521716188_486407101562661,0,0,0,0,0,0
959,251538521716188_486358651567506,9,0,0,0,2,23
960,251538521716188_485911718278866,1,0,1,0,6,6
961,251538521716188_485932684943436,0,2,1,1,0,18
962,251538521716188_485481228321915,1,0,1,0,6,6
963,251538521716188_484236838446354,16,19,23,5,8,31
964,251538521716188_484010851802286,1,0,1,0,6,6
965,251538521716188_483642445172460,0,2,1,1,1,15
966,251538521716188_483317711871600,1,0,0,1,3,9
967,251538521716188_483686128501425,0,4,0,1,0,0
968,251538521716188_483319081871463,1,0,1,0,6,6
969,251538521716188_483383378531700,0,4,0,1,0,0
970,251538521716188_483311231872248,4,0,0,0,2,8
971,251538521716188_483009525235752,1,0,1,0,6,6
972,251538521716188_482978438572194,0,4,0,1,0,0
973,251538521716188_482226571980714,1,0,1,0,6,6
974,251538521716188_482514605285244,1,0,0,0,6,6
975,251538521716188_482436001959771,2,0,0,0,0,2
976,251538521716188_482420351961336,1,0,1,0,6,6
977,251538521716188_482216611981710,2,2,0,0,3,4
978,251538521716188_481903282013043,1,0,0,0,6,6
979,251538521716188_481576875379017,7,13,10,1,0,24
980,251538521716188_481226575414047,1,0,0,0,6,6
981,251538521716188_481159155420789,7,13,10,1,0,24
982,251538521716188_480880628781975,1,0,1,0,6,6
983,251538521716188_480803538789684,7,10,6,1,0,17
984,251538521716188_479844912218880,1,0,0,0,6,6
985,251538521716188_479317472271624,1,0,4,0,0,28
986,251538521716188_479313888938649,1,0,0,0,6,6
987,251538521716188_479259522277419,1,0,1,0,6,6
988,251538521716188_479295395607165,3,0,0,0,6,6
989,251538521716188_479050505631654,2,2,5,1,0,5
990,251538521716188_478738912329480,5,0,3,1,4,1
991,251538521716188_475798062623565,28,28,13,9,12,24
992,251538521716188_477637355772969,0,3,2,1,0,1
993,251538521716188_476464685890236,8,17,6,2,1,11
994,251538521716188_475812362622135,16,0,4,1,2,0
995,251538521716188_476426439227394,0,0,0,0,0,7
996,251538521716188_476087842594587,17,27,15,8,4,22
997,251538521716188_475797862623585,0,2,2,0,2,1
998,251538521716188_475632732640098,0,3,0,1,0,12
999,251538521716188_475472592656112,1,0,2,0,1,15
1000,251538521716188_474815199388518,3,0,3,0,1,4
1001,251538521716188_473395289530509,6,0,2,0,0,3
1002,251538521716188_473979909472047,14,25,11,1,0,2
1003,251538521716188_473570612846310,2,0,6,4,0,9
1004,251538521716188_472738422929529,0,0,1,0,0,14
1005,251538521716188_472511872952184,3,0,0,0,0,4
1006,251538521716188_471530776383627,0,0,0,0,0,4
1007,251538521716188_469446096592095,11,35,22,8,0,0
1008,251538521716188_470528823150489,0,3,1,1,0,10
1009,251538521716188_469450436591661,7,15,5,1,0,14
1010,251538521716188_469438323259539,13,17,7,4,0,1
1011,251538521716188_469188259951212,0,0,5,0,3,0
1012,251538521716188_468834476653257,1,0,3,0,0,20
1013,251538521716188_468231866713518,0,0,2,0,0,3
1014,251538521716188_468500346686670,1,0,2,1,1,29
1015,251538521716188_468207493382622,0,0,1,0,2,14
1016,251538521716188_468205186716186,1,0,0,0,0,2
1017,251538521716188_467311160138922,12,27,11,1,0,0
1018,251538521716188_466679910202047,2,0,4,2,2,21
1019,251538521716188_465151343688237,2,0,2,1,2,23
1020,251538521716188_465611766975528,1,3,11,1,2,1
1021,251538521716188_465174753685896,6,0,0,0,2,9
1022,251538521716188_464639097072795,0,0,0,0,0,0
1023,251538521716188_464633993739972,1,0,5,0,0,2
1024,251538521716188_464019350468103,0,3,0,1,0,14
1025,251538521716188_464117347124970,8,13,2,0,0,7
1026,251538521716188_463569920513046,1,0,4,0,0,6
1027,251538521716188_463164987220206,19,17,19,12,0,6
1028,251538521716188_463487823854589,0,0,0,0,0,7
1029,251538521716188_463139650556073,0,0,3,0,0,5
1030,251538521716188_463117907224914,1,0,6,0,2,10
1031,251538521716188_458360231034015,0,0,2,0,0,0
1032,251538521716188_462514993951872,1,0,5,0,2,20
1033,251538521716188_461711240698914,1,0,5,0,2,14
1034,251538521716188_461582884045083,1,0,8,0,2,12
1035,251538521716188_458735640996474,6,0,0,1,0,0
1036,251538521716188_461255727411132,1,0,8,0,2,10
1037,251538521716188_457199691150069,10,33,22,8,0,15
1038,251538521716188_458360057700699,10,0,2,0,1,0
1039,251538521716188_459771150892923,3,0,0,0,0,19
1040,251538521716188_459763070893731,4,0,0,0,3,2
1041,251538521716188_459741084229263,9,0,0,1,0,0
1042,251538521716188_459183460951692,4,4,5,3,0,0
1043,251538521716188_459023204301051,10,0,0,0,8,0
1044,251538521716188_458849904318381,0,0,0,1,0,12
1045,251538521716188_458797727656932,2,0,0,0,0,11
1046,251538521716188_457135917823113,2,0,0,0,0,10
1047,251538521716188_458317787704926,2,0,7,3,1,32
1048,251538521716188_458313264372045,2,0,0,1,0,2
1049,251538521716188_458010874402284,0,0,0,0,1,2
1050,251538521716188_457114641158574,1,0,0,1,0,0
1051,251538521716188_458003994402972,1,0,0,0,0,12
1052,251538521716188_457622571107781,0,0,0,0,0,18
1053,251538521716188_457199591150079,16,1,3,0,7,10
1054,251538521716188_457502924453079,7,14,7,4,0,21
1055,251538521716188_457604671109571,0,0,9,0,0,13
1056,251538521716188_457212577815447,4,0,0,0,0,2
1057,251538521716188_457198487816856,5,0,8,0,4,0
1058,251538521716188_456138021256236,0,0,0,0,0,8
1059,251538521716188_454947391375299,3,0,0,0,0,0
1060,251538521716188_456033581266680,1,7,8,3,0,7
1061,251538521716188_454980364705335,0,0,0,0,6,0
1062,251538521716188_455327054670666,13,0,3,0,1,0
1063,251538521716188_454937481376290,2,0,0,0,0,0
1064,251538521716188_454925934710778,2,0,0,0,9,2
1065,251538521716188_453363651533673,20,0,12,1,0,0
1066,251538521716188_452254311644607,2,0,2,2,6,11
1067,251538521716188_452190101651028,7,37,20,10,0,27
1068,251538521716188_452180078318697,8,23,9,3,0,12
1069,251538521716188_452505694952802,8,13,1,0,0,1
1070,251538521716188_452986618238043,0,3,4,2,1,9
